Medicine_ID,Medicine_Name,Batch_ID,Category,Purchase_Date,Expiry_Date,Stock_Quantity,Unit_Price,Total_Value,Daily_Sales,Weekly_Sales,Monthly_Sales,Sales_Velocity,Reorder_Level,Last_Restock_Date,Days_To_Expiry,Shelf_Life_Months,Supplier_ID,Storage_Condition,Risk_Level
MED_1032,Medicine_537,BATCH_756,Capsules,2023-05-22,2024-09-15,4365.0,428.39,734496.98,78.0,546,2340,42.22,258,2023-05-04,348,22,SUP_577,room temp,high
MED_5008,Medicine_704,BATCH_883,Sprays,2023-12-23,2024-10-05,1522.0,202.58,196090.97,24.0,168,720,34.15,458,2023-12-18,100,22,SUP_764,room temp,Low Risk
MED_3447,Medicine_509,BATCH_474,Tablets,2023-03-26,2024-06-13,3437.0,222.85,1410985.94,3.0,21,90,45.27,127,2023-10-06,111,9,SUP_116,room temp,1
MED_5263,Medicine_915,BATCH_621,Syrups ,2023-02-10,2024-05-22,3343.0,176.02,476942.31,42.0,294,1260,1.18,256,2023-03-27,11,18,SUP_640,Room Temp,
MED_9348,Medicine_516,BATCH_761,Drops,2023-03-16,2024-10-26,1840.0,128.26,488366.65,95.0,665,2850,24.86,88,2023-07-20,15,19,,cool,Low Risk
MED_8758,Medicine_635,BATCH_840,Powders,2023-04-03,2024-03-13,4012.0,38.88,1010120.07,75.0,525,2250,20.59,429,2023-06-27,77,7,SUP_429,Ref,1
MED_9125,Medicine_637,BATCH_470,Ointments,2023-06-16,2024-08-16,2896.0,347.12,421430.91,28.0,196,840,16.96,169,2023-07-03,274,27,SUP_923,cool,YES
MED_9231,Medicine_508,BATCH_571,Syrups,2023-06-09,2024-09-24,2916.0,58.31,544833.34,47.0,329,1410,42.47,131,2023-12-16,180,15,SUP_328,Cool Dry,NO
MED_7432,Medicine_222,BATCH_766,Sprays,2023-06-07,2024-06-09,4977.0,Unknown,1136330.16,32.0,224,960,48.39,393,2023-09-25,207,12,SUP_289,Room Temp,High Risk
MED_8362,Medicine_698,BATCH_645,Capsules ,2023-01-02,2024-09-22,1417.0,264.71,450818.41,78.0,546,2340,18.0,238,2023-02-20,42,17,SUP_112,Refrigerated,NO
MED_6463,Medicine_669,BATCH_719,Drops,2023-01-03,2024-06-27,2888.0,318.01,770128.87,5.0,35,150,21.78,477,2023-01-20,175,35,SUP_484,Cool Dry,high
MED_5175,Medicine_257,BATCH_862,Sprays,2023-08-08,2024-01-15,99999.0,93.07,737585.36,37.0,259,1110,22.43,323,2023-06-27,312,9,SUP_238,Cool Dry,low risk
MED_3262,Medicine_272,BATCH_395,Injections,2023-01-22,2024-06-27,2745.0,56.96,1087700.92,89.0,623,2670,1.37,259,2023-08-02,52,16,SUP_177,Refrigerated,high
MED_1776,Medicine_203,BATCH_481,Ointments,2023-09-16,2024-02-18,1962.0,41.38,792166.62,86.0,602,2580,28.83,299,2023-12-09,267,29,SUP_283,,YES
MED_3880,Medicine_821,BATCH_253,Powders,2023-10-18,2024-12-03,1509.0,492.38,657550.8,69.0,483,2070,19.52,473,2023-06-15,352,29,SUP_472,,high risk
MED_5953,Medicine_633,BATCH_808,Tablets ,2023-05-23,2024-07-16,,66.28,1274554.06,31.0,217,930,4.39,246,2023-04-14,82,8,SUP_318,room temp,1
MED_2369,Medicine_137,BATCH_115,Drops,2023-05-07,2024-02-28,178.0,366.81,33603.44,18.0,126,540,44.45,160,2023-04-10,112,18,SUP_446,,
MED_9480,Medicine_238,BATCH_409,Tablets,2023-01-10,2024-10-01,1.0,157.16,118.72,92.0,644,2760,42.79,61,2023-12-27,141,35,SUP_666,cool,0
MED_6780,Medicine_229,BATCH_343,Powders,2023-09-05,2024-09-24,378.0,355.47,183356.6,15.0,105,450,22.5,51,2023-05-19,331,33,SUP_302,,1
MED_3270,Medicine_694,BATCH_654,Inhalers,2023-08-18,,4959.0,432.67,800428.29,42.0,294,1260,35.26,318,2023-03-14,74,26,SUP_678,Cool Dry,high
MED_3603,Medicine_674,BATCH_202,Syrups ,2023-10-12,2024-08-05,741.0,492.48,274538.02,38.0,266,1140,16.23,480,2023-07-02,166,10,SUP_493,room temp,
MED_5681,Medicine_938,BATCH_592,Drops,2023-10-09,2024-05-05,3882.0,430.32,337914.58,17.0,119,510,21.19,295,2023-03-17,126,26,SUP_350,Cool Dry,low risk
MED_8757,Medicine_767,BATCH_795,Tablets ,2023-06-05,2024-03-18,4915.0,48.79,2436857.42,91.0,637,2730,28.57,72,2023-02-18,45,21,SUP_783,Refrigerated,NO
MED_1929,Medicine_736,BATCH_582,Capsules ,2023-04-11,2024-07-07,1418.0,335.66,264929.1,21.0,147,630,40.95,353,2023-01-13,107,22,SUP_862,Room Temp,YES
MED_6414,Medicine_468,BATCH_428,Capsules,2023-04-13,2024-10-23,4373.0,312.32,1718583.89,88.0,616,2640,9.31,420,2023-02-06,51,12,SUP_101,,Low Risk
MED_9050,Medicine_152,BATCH_342,Tablets,2023-07-07,2024-08-10,4567.0,114.17,925524.68,,658,2820,47.79,314,2023-07-22,361,7,SUP_230,room temp,0
MED_3052,Medicine_421,BATCH_970,Powders,2023-05-09,2024-10-23,1568.0,363.56,259109.88,40.0,280,1200,25.99,485,2023-12-03,97,16,SUP_477,Room Temp,
MED_6932,Medicine_628,BATCH_160,Inhalers,2023-02-15,2024-03-05,-100.0,369.51,121876.58,68.0,476,2040,6.62,306,2023-02-20,208,34,SUP_286,Cool Dry,
MED_4378,Medicine_660,BATCH_827,,2023-04-14,2024-08-18,4254.0,105.77,1872767.67,21.0,147,630,42.06,148,2023-03-08,272,6,SUP_133,Refrigerated,YES
MED_3459,Medicine_266,BATCH_989,Ointments,2023-10-28,2024-11-28,1399.0,97.64,502105.67,42.0,294,1260,20.98,208,2023-12-25,228,15,SUP_741,Cool Dry,Low Risk
MED_9478,Medicine_470,BATCH_592,Lotions,2023-04-26,2024-07-08,4615.0,108.3,1414293.63,6.0,42,180,29.4,497,2023-09-01,359,6,SUP_128,,0
MED_3515,Medicine_903,BATCH_664,Powders,2023-12-22,2024-07-13,116.0,22.77,13343.81,41.0,287,1230,25.8,183,2023-08-24,189,22,SUP_368,Ref,0
MED_9783,Medicine_533,BATCH_678,Capsules ,2023-10-09,2024-05-28,3490.0,309.82,1730974.91,83.0,581,2490,19.87,154,2023-07-18,285,21,SUP_283,Refrigerated,0
MED_4668,Medicine_253,BATCH_730,Tablets ,2023-02-27,2024-07-24,2918.0,224.0,1042612.08,97.0,679,2910,32.06,310,2023-12-06,358,14,SUP_768,Cool Dry,low
MED_1888,Medicine_211,BATCH_906,Injections,2023-05-17,2024-02-19,3254.0,244.64,1285380.65,47.0,329,1410,23.67,114,2023-11-04,54,21,SUP_530,Refrigerated,high risk
MED_2257,Medicine_259,BATCH_640,Lotions,2023-11-16,2024-06-08,1586.0,417.14,587594.9,58.0,406,1740,12.64,163,2023-02-12,320,10,SUP_182,room temp,low
MED_3013,Medicine_354,BATCH_849,Inhalers,2023-04-23,2024-06-19,1223.0,187.07,61560.8,30.0,210,900,18.67,230,2023-07-06,364,30,SUP_656,,1
MED_9557,Medicine_644,BATCH_398,Syrups ,2023-09-08,2024-05-27,531.0,200.35,260674.71,85.0,595,2550,31.92,405,2023-11-25,268,35,SUP_675,cool,Low Risk
MED_5389,Medicine_685,BATCH_782,Syrups,2023-04-23,2024-02-26,4560.0,,164528.93,66.0,462,1980,4.49,116,2023-01-26,41,26,SUP_564,,low risk
MED_8577,Medicine_103,BATCH_987,,2023-07-25,2024-02-20,-1000.0,425.5,46584.7,67.0,469,2010,10.35,454,2023-04-22,40,13,SUP_230,cool,low risk
MED_9297,Medicine_639,BATCH_868,Powders,2023-10-14,2024-02-11,3108.0,80.9,468379.03,58.0,406,1740,29.98,488,2023-09-01,275,30,SUP_635,Ref,high
MED_8442,Medicine_504,BATCH_985,Syrups,2023-01-04,2024-09-18,2823.0,51.72,974850.83,20.0,140,600,29.96,478,2023-07-07,19,11,SUP_943,cool,low
MED_7822,Medicine_803,BATCH_667,Powders,2023-06-03,2024-01-18,2499.0,337.2,1197423.72,26.0,182,780,27.48,238,2023-02-06,328,25,SUP_727,Room Temp,low
MED_5569,Medicine_132,BATCH_186,Sprays,2023-02-07,2024-07-17,4159.0,421.71,1498859.05,45.0,315,1350,,134,2023-04-16,4,6,SUP_884,cool,
MED_5844,Medicine_939,BATCH_369,Capsules ,2023-02-17,2024-03-15,4542.0,232.5,1772287.38,20.0,140,600,25.3,425,2023-03-01,317,33,SUP_472,,1
MED_9766,Medicine_601,BATCH_304,Lotions,2023-07-22,2024-08-28,746.0,260.55,27791.04,10.0,70,300,38.73,109,2023-12-09,314,34,SUP_513,,low
MED_9456,Medicine_792,BATCH_235,Inhalers,2023-06-05,2024-02-27,4289.0,365.04,1008303.25,39.0,273,1170,35.68,317,2023-02-01,159,35,SUP_145,Ref,
MED_6707,Medicine_834,BATCH_818,Powders,2023-06-04,2024-10-08,3897.0,237.99,1135535.08,68.0,476,2040,2.66,366,2023-08-16,302,19,SUP_166,Cool Dry,High Risk
MED_4685,Medicine_609,BATCH_280,INJ,2023-09-18,2024-10-17,1231.0,423.9,579254.24,83.0,581,2490,10.02,229,2023-03-08,135,11,SUP_690,Ref,YES
MED_8464,Medicine_459,BATCH_919,Ointments,2023-03-15,2024-02-14,,425.45,415755.16,53.0,371,1590,12.23,440,2023-12-27,170,32,SUP_369,Room Temp,
MED_6847,Medicine_206,BATCH_913,Capsules ,2023-12-20,2024-06-14,4327.0,47.89,846970.92,88.0,616,2640,33.93,451,2023-05-22,78,17,SUP_435,Refrigerated,
MED_8055,Medicine_361,BATCH_521,Injections,2023-01-24,2024-01-19,4126.0,140.79,1200413.47,63.0,441,1890,13.98,175,2023-09-28,322,17,SUP_514,Ref,High Risk
MED_7082,Medicine_378,BATCH_335,Injections,2023-05-08,2024-02-05,1263.0,121.17,539807.59,71.0,497,2130,,172,2023-06-06,303,36,SUP_986,Refrigerated,1 
MED_6250,Medicine_776,BATCH_461,Inhalers,2023-02-23,2024-02-06,2813.0,,223321.44,38.0,266,1140,5.34,134,2023-07-23,122,19,SUP_518,cool,high risk
MED_2561,Medicine_772,BATCH_770,Capsules,2023-12-05,2024-07-05,841.0,245.57,130196.71,47.0,329,1410,44.92,92,2023-05-26,134,13,SUP_103,Ref,
MED_3076,Medicine_859,BATCH_185,Injections,2023-01-06,2024-05-02,4823.0,375.38,1173727.8,41.0,287,1230,38.9,312,2023-10-04,231,22,SUP_326,cool,High Risk
MED_2612,Medicine_803,BATCH_441,Capsules ,2023-11-22,2024-12-22,799.0,382.74,341985.37,86.0,602,2580,3.59,331,2023-06-16,355,8,SUP_710,Ref,1
MED_2028,Medicine_437,BATCH_352,Injections,2023-01-02,2024-11-01,268.0,402.04,41869.47,9.0,63,270,27.87,416,2023-04-09,47,7,SUP_321,cool,Medium Risk
MED_8038,Medicine_745,BATCH_714,Inhalers,2023-12-22,2024-11-19,3192.0,194.33,174545.81,96.0,672,2880,44.1,62,2023-02-15,35,10,SUP_443,Room Temp,low
MED_6487,Medicine_480,BATCH_159,Sprays,2023-04-08,2024-08-28,656.0,330.95,84714.98,47.0,329,1410,22.95,489,2023-07-20,300,16,SUP_695,cool,1
MED_1154,Medicine_543,BATCH_178,,2023-10-18,2024-11-04,777.0,113.52,312654.28,70.0,490,2100,42.71,493,2023-12-11,208,33,SUP_349,Room Temp,low
MED_7875,Medicine_970,BATCH_999,Injections,2023-08-01,2024-03-13,1430.0,10.66,61785.3,,252,1080,36.82,345,2023-05-19,193,22,SUP_545,Refrigerated,low
MED_4443,Medicine_164,BATCH_617,Tablets,2023-10-03,2024-09-04,2507.0,66.76,1197414.32,72.0,504,2160,0.55,203,2023-08-11,141,11,SUP_776,Ref,
MED_4453,Medicine_899,BATCH_785,Injections,2023-01-04,2024-11-21,301.0,340.43,117452.72,57.0,399,1710,19.61,335,2023-09-20,228,22,SUP_151,Cool Dry,high risk
MED_7491,Medicine_505,BATCH_693,injections,2023-01-13,2024-04-02,396.0,416.33,75941.97,42.0,294,1260,6.46,321,2023-11-03,331,26,SUP_539,Refrigerated,
MED_7500,Medicine_862,BATCH_817,INJ,2023-06-15,2024-12-28,989.0,447.0,491835.12,95.0,665,2850,15.12,65,2023-07-25,127,28,SUP_321,Refrigerated,
MED_6346,Medicine_295,BATCH_236,Capsules,2023-07-05,2024-06-14,2503.0,116.97,369197.37,38.0,266,1140,47.75,390,2023-06-09,9,24,SUP_551,Refrigerated,
MED_9999,Medicine_691,BATCH_486,Tablets ,2023-02-28,2024-03-15,692.0,51.19,280392.26,2.0,14,60,32.43,50,2023-05-21,257,33,SUP_477,Cool Dry,
MED_1690,Medicine_291,BATCH_575,Injections,2023-11-22,2024-03-21,4639.0,144.67,1980373.76,41.0,287,1230,46.11,91,2023-02-18,315,36,SUP_223,room temp,0
MED_8238,Medicine_124,BATCH_495,,2023-08-21,2024-09-22,932.0,319.98,102710.04,50.0,350,1500,12.3,127,2023-04-22,248,9,SUP_652,Refrigerated,1
MED_1139,Medicine_954,BATCH_748,Drops,2023-11-14,2024-13-45,,197.5,127803.19,57.0,399,1710,8.25,251,2023-08-14,115,28,SUP_756,Room Temp,Low Risk
MED_8433,Medicine_540,BATCH_981,Tablets,2023-04-27,2024-01-07,333.0,459.03,99946.58,14.0,98,420,29.31,100,2023-12-16,304,24,SUP_579,Room Temp,0 
MED_1480,Medicine_981,BATCH_778,INJ,2023-09-11,2024-04-05,3208.0,241.65,856591.21,38.0,266,1140,0.23,310,2023-10-10,124,11,SUP_891,Ref,low
MED_9132,Medicine_388,BATCH_678,Sprays,2023-11-24,2024-04-16,2298.0,308.37,461150.42,100.0,700,3000,34.32,356,2023-03-25,32,33,SUP_128,Room Temp,0
MED_4197,Medicine_225,BATCH_437,Drops,2023-10-23,2024-07-04,3341.0,357.09,643189.78,78.0,546,2340,34.91,406,2023-03-05,338,31,SUP_665,Room Temp,high
MED_3338,Medicine_497,BATCH_967,Inhalers,2023-07-02,2024-05-23,330.0,376.89,50702.46,26.0,182,780,43.26,400,2023-08-16,157,24,SUP_550,Cool Dry,YES
MED_2953,Medicine_361,BATCH_610,Tablets,2023-05-01,2024-06-19,2203.0,300.72,848334.76,-50.0,490,2100,37.14,241,2023-01-13,141,30,SUP_654,,Low 
MED_7349,Medicine_887,BATCH_680,Injections,2023-07-01,2024-10-02,1914.0,429.93,733954.62,0.0,0,0,1.76,329,2023-02-01,332,32,SUP_587,cool,0
MED_8243,Medicine_177,BATCH_218,INJ,2023-04-21,2024-07-01,2443.0,494.65,1128502.95,30.0,210,900,5.65,120,2023-12-11,268,22,SUP_815,,High Risk
MED_9480,Medicine_572,BATCH_221,Drops,2023-04-27,2024-11-28,609.0,416.14,282277.1,12.0,84,360,1.28,169,2023-10-15,56,28,,Refrigerated,
MED_4191,Medicine_313,BATCH_783,Drops,2023-09-18,2024-12-14,2543.0,19.88,102928.49,88.0,616,2640,9.33,312,2023-04-19,236,33,SUP_157,Room Temp,1
MED_8442,Medicine_129,BATCH_828,Tablets ,2023-09-10,2024-06-09,1176.0,13.48,25018.6,80.0,560,2400,,275,2023-05-22,170,28,SUP_639,Room Temp,1
MED_2276,Medicine_685,BATCH_481,Injections,2023-07-24,2024-06-09,2636.0,256.0,1191343.09,31.0,217,930,8.97,461,2023-09-02,205,8,SUP_998,room temp,
MED_8939,Medicine_794,BATCH_694,,2023-08-04,2024-04-16,766.0,123.42,360625.49,0.0,0,0,31.71,221,2023-02-23,155,26,SUP_907,room temp,High Risk
MED_2695,Medicine_247,BATCH_368,Capsules,2023-08-22,2024-03-01,2319.0,77.86,449247.75,70.0,490,2100,40.9,222,2023-06-01,336,7,,Refrigerated,1
MED_7285,Medicine_360,BATCH_675,Sprays,2023-07-26,2024-09-04,329.0,268.35,83374.7,48.0,336,1440,3.21,327,2023-06-25,65,16,SUP_268,Room Temp,0
MED_1130,Medicine_158,BATCH_719,Powders,2023-12-13,2024-11-04,2767.0,50.93,698191.47,-10.0,63,270,16.75,281,2023-09-19,69,7,SUP_376,cool,High Risk
MED_3307,Medicine_350,BATCH_997,Capsules ,2023-08-10,Invalid,73.0,27.7,21084.37,79.0,553,2370,9.7,369,2023-04-21,349,7,SUP_291,,NO
MED_7174,Medicine_795,BATCH_428,Lotions,2023-03-04,2024-07-06,2369.0,299.64,773630.12,19.0,133,570,42.5,148,2023-04-24,0,28,SUP_652,,high risk
MED_4486,Medicine_316,BATCH_596,Powders,2023-12-11,32/01/2024,1470.0,244.26,398956.35,33.0,231,990,9.89,429,2023-03-19,277,23,SUP_458,Cool Dry,low risk
MED_5891,Medicine_238,BATCH_556,Syrups,2023-07-16,2024-03-19,,455.95,2224524.83,88.0,616,2640,21.45,495,2023-04-15,355,25,SUP_635,,High Risk
MED_8388,Medicine_354,BATCH_478,INJ,2023-05-09,2024-04-20,1195.0,52.01,286503.63,3.0,21,90,43.57,404,2023-07-22,108,28,SUP_492,Ref,
MED_8844,Medicine_211,BATCH_214,Powders,2023-03-17,2024-01-16,4079.0,28.64,816417.1,25.0,175,750,4.18,405,2023-02-08,223,25,SUP_479,room temp,YES
MED_4329,Medicine_515,BATCH_399,Capsules,2023-11-26,2024-12-24,4294.0,394.04,743115.95,60.0,420,1800,28.77,178,2023-09-20,114,29,SUP_617,Cool Dry,YES
MED_4052,Medicine_353,BATCH_158,Syrups,2023-11-04,2024-02-09,3912.0,282.76,1423215.65,12.0,84,360,38.78,280,2023-03-28,194,7,SUP_863,Ref,
MED_4451,Medicine_624,BATCH_660,Injections,2023-10-01,,4665.0,248.67,1690838.18,92.0,644,2760,23.09,119,2023-03-28,224,7,SUP_247,Ref,
MED_6831,Medicine_145,BATCH_165,Syrups,2023-01-01,2024-03-19,1725.0,158.89,234238.21,79.0,553,2370,33.72,483,2023-08-06,315,24,SUP_156,Ref,high
MED_6168,Medicine_243,BATCH_326,injections,2023-03-07,2024-04-28,3494.0,93.68,1152094.53,7.0,49,210,19.03,240,2023-04-23,183,26,SUP_361,room temp,Medium Risk
MED_2908,Medicine_991,BATCH_304,Sprays,2023-02-19,2024-09-07,711.0,,236302.72,74.0,518,2220,46.62,110,2023-06-07,18,19,SUP_203,Room Temp,0
,Medicine_659,BATCH_150,,2023-07-24,2024-06-22,179.0,393.87,26288.8,71.0,497,2130,37.9,292,2023-05-05,319,24,SUP_371,Cool Dry,Medium Risk
MED_1735,Medicine_528,BATCH_607,Syrups ,2023-10-14,2024-10-26,1731.0,137.46,658687.07,2.0,14,60,45.87,490,2023-10-21,354,35,SUP_103,cool,Medium Risk
MED_7305,Medicine_941,BATCH_972,injections,2023-11-09,,4993.0,57.33,1862021.26,1.0,7,30,18.97,289,2023-07-07,157,26,SUP_634,Refrigerated,Medium Risk
MED_8920,Medicine_722,BATCH_318,Lotions,2023-06-16,2024-10-05,2548.0,479.74,941327.38,12.0,84,360,6.76,170,2023-05-12,1,6,SUP_130,Ref,1
MED_2976,Medicine_195,BATCH_595,Powders,2023-05-09,2024-03-23,1158.0,377.79,297088.87,96.0,672,2880,30.72,128,2023-12-15,134,13,SUP_830,,YES
MED_8665,Medicine_421,BATCH_528,Tablets,2023-03-21,2024-11-16,1276.0,222.79,26537.37,49.0,343,1470,5.79,272,2023-10-27,198,6,SUP_725,Refrigerated,low
MED_5560,Medicine_597,BATCH_444,INJ,2023-04-26,2024-04-10,4434.0,79.41,1365576.23,94.0,658,2820,32.48,373,2023-01-13,182,21,SUP_828,room temp,1
MED_3081,Medicine_832,BATCH_387,Sprays,2023-05-09,2024-10-26,1523.0,376.97,149254.77,80.0,560,2400,31.88,94,2023-10-17,133,35,SUP_491,Cool Dry,
MED_6671,Medicine_703,BATCH_329,Tablets ,2023-05-09,Invalid,3231.0,36.05,968619.16,5.0,35,150,3.53,84,2023-05-19,193,28,SUP_680,room temp,low risk
MED_5015,Medicine_333,BATCH_806,INJ,2023-12-06,2024-12-21,2004.0,96.94,981749.52,32.0,224,960,13.29,192,2023-02-24,97,29,SUP_950,Room Temp,Medium Risk
MED_5489,Medicine_822,BATCH_639,,2023-07-23,2024-09-11,2319.0,270.71,107570.54,3.0,21,90,45.1,460,2023-11-13,11,27,SUP_100,Ref,1
MED_3706,Medicine_919,BATCH_230,Ointments,2023-06-04,2024-08-08,2378.0,293.71,120148.43,95.0,665,2850,32.24,311,2023-07-11,4,31,SUP_350,cool,0
MED_8057,Medicine_570,BATCH_764,Capsules,2023-08-24,2024-01-24,496.0,134.68,64328.65,77.0,539,2310,8.03,105,2023-10-07,178,7,SUP_615,Ref,NO
MED_2456,Medicine_565,BATCH_357,Sprays,2023-10-27,2024-09-06,1352.0,313.43,250721.46,9999.0,490,2100,32.18,468,2023-07-16,110,33,SUP_686,Cool Dry,YES
MED_2651,Medicine_275,BATCH_220,Inhalers,2023-04-21,2024-06-10,4739.0,439.09,120309.14,39.0,273,1170,6.62,116,2023-01-11,278,35,SUP_121,Cool Dry,Low Risk
MED_6948,Medicine_538,BATCH_436,Syrups ,2023-02-15,2024-11-16,4327.0,413.59,1183600.17,41.0,287,1230,35.01,259,2023-10-23,63,23,SUP_184,room temp,high
MED_5102,Medicine_498,BATCH_753,Capsules,2023-12-02,2024-04-19,4657.0,166.74,471126.96,83.0,581,2490,31.9,191,2023-01-01,54,10,SUP_924,Refrigerated,low risk
MED_7896,Medicine_469,BATCH_159,INJ,2023-01-19,2024-08-15,911.0,458.01,149235.08,4.0,28,120,18.04,140,2023-09-21,80,30,SUP_169,,1
MED_2381,Medicine_144,BATCH_116,Syrups ,2023-08-10,2024-07-02,4993.0,322.26,2281454.39,21.0,147,630,40.74,290,2023-05-02,0,25,SUP_805,room temp,High Risk
MED_2821,Medicine_927,BATCH_961,Drops,2023-12-07,2024-03-08,2195.0,35.16,346315.53,80.0,560,2400,26.41,442,2023-04-12,148,15,SUP_946,room temp,Medium Risk
MED_8646,Medicine_754,BATCH_506,Syrups,2023-02-07,2024-04-26,4482.0,398.25,216096.92,0.0,0,0,18.27,283,2023-08-01,50,35,SUP_418,Room Temp,Low Risk
MED_6083,Medicine_788,BATCH_798,Capsules ,2023-12-26,2024-07-09,4222.0,19.46,1241750.62,83.0,581,2490,28.29,290,2023-03-12,242,9,SUP_105,cool,0
MED_5035,Medicine_188,BATCH_766,Tablets ,2023-06-21,2024-05-15,3524.0,431.78,1451893.51,11.0,77,330,11.97,299,2023-10-06,182,17,SUP_908,Room Temp,
MED_3427,Medicine_450,BATCH_970,Lotions,2023-02-26,2024-06-17,2208.0,479.2,391935.56,21.0,147,630,38.94,461,2023-02-09,112,15,SUP_323,cool,Medium Risk
MED_3907,Medicine_187,BATCH_763,Capsules ,2023-08-20,2024-04-22,984.0,150.33,154914.01,,693,2970,Low,294,2023-05-25,57,22,SUP_241,room temp,Low Risk
MED_7987,Medicine_885,BATCH_751,,2023-07-20,2024-09-17,909.0,487.17,255896.51,81.0,567,2430,22.99,438,2023-10-01,229,26,SUP_110,Room Temp,YES
MED_9507,Medicine_151,BATCH_279,Drops,2023-03-23,2024-02-08,926.0,174.35,304457.39,40.0,280,1200,24.22,436,2023-01-20,141,11,SUP_237,Room Temp,high
MED_6929,Medicine_312,BATCH_993,Syrups,2023-10-04,2024-06-25,3433.0,87.25,833830.77,5.0,35,150,24.29,360,2023-05-23,189,12,SUP_189,,0
MED_9911,Medicine_145,BATCH_456,Sprays,2023-01-19,2024-05-08,1408.0,,328161.96,12.0,84,360,40.06,382,2023-12-09,261,24,SUP_623,Cool Dry,High Risk
MED_6130,Medicine_251,BATCH_791,INJ,2023-02-26,2024-03-01,4617.0,23.41,318112.85,55.0,385,1650,2.38,130,2023-05-14,190,10,SUP_167,Ref,0
MED_5356,Medicine_584,BATCH_207,INJ,2023-12-26,2024-09-03,4080.0,91.54,1233315.26,28.0,196,840,15.6,365,2023-05-08,72,33,,cool,0
MED_4861,Medicine_566,BATCH_129,injections,2023-04-21,2024-06-22,3669.0,375.72,299383.92,30.0,210,900,2.56,370,2023-02-15,43,25,SUP_980,Ref,high
MED_2631,Medicine_546,BATCH_500,Lotions,2023-05-03,Invalid,3062.0,294.34,37047.91,35.0,245,1050,34.29,197,2023-05-26,169,23,SUP_128,Room Temp,high
MED_1180,Medicine_528,BATCH_217,Lotions,2023-07-06,2024-10-18,1151.0,410.5,325261.35,9.0,63,270,25.87,399,2023-01-24,43,11,SUP_633,Ref,high
MED_7727,Medicine_275,BATCH_801,INJ,2023-03-04,2024-04-28,1856.0,290.12,113315.93,10.0,70,300,17.18,420,2023-09-11,20,10,SUP_796,cool,Low Risk
MED_6680,Medicine_351,BATCH_955,Capsules,2023-10-11,2024-08-23,4933.0,463.92,481816.86,76.0,532,2280,29.22,353,2023-02-24,362,11,,Room Temp,1 
MED_3753,Medicine_598,BATCH_897,Ointments,2023-02-22,2024-06-27,3050.0,128.28,1323663.01,20.0,140,600,35.05,163,2023-05-03,197,18,SUP_984,Cool Dry,0
MED_9744,Medicine_251,BATCH_964,INJ,2023-11-23,2024-03-11,3901.0,121.52,525422.91,86.0,602,2580,1.52,454,2023-10-12,179,8,SUP_983,Refrigerated,High Risk
MED_8978,Medicine_414,BATCH_901,Tablets,2023-07-13,2024-01-02,3753.0,292.02,1718598.35,,679,2910,4.56,128,2023-07-04,310,13,SUP_482,cool,Low Risk
MED_5059,Medicine_206,BATCH_378,Syrups,2023-05-23,2024-06-19,1474.0,497.66,172838.76,30.0,210,900,48.24,481,2023-07-05,293,9,SUP_807,room temp,Low 
MED_4365,Medicine_577,BATCH_630,Lotions,2023-11-14,2024-03-08,979.0,37.94,320580.29,67.0,469,2010,3.38,236,2023-08-03,176,33,SUP_511,,Medium Risk
MED_3400,Medicine_980,BATCH_911,Tablets,2023-04-13,2024-09-25,3298.0,188.89,36618.41,63.0,441,1890,27.03,93,2023-11-27,87,11,SUP_329,Ref,high
MED_3073,Medicine_374,BATCH_380,,2023-06-05,2024-04-03,1777.0,107.63,97850.9,3.0,21,90,,383,2023-05-15,253,19,SUP_624,room temp,high risk
MED_8908,Medicine_315,BATCH_457,Ointments,2023-05-11,2024-03-28,559.0,319.81,274486.54,55.0,385,1650,30.19,57,2023-02-08,106,15,SUP_827,Ref,high risk
Unknown,Medicine_841,BATCH_988,Lotions,2023-11-14,2024-03-08,,241.14,794621.29,57.0,399,1710,48.58,251,2023-11-01,189,34,SUP_516,Ref,YES
MED_4888,Medicine_315,BATCH_424,Lotions,2023-04-14,2024-12-10,3868.0,203.41,203241.37,63.0,441,1890,32.13,225,2023-11-28,175,21,SUP_737,Refrigerated,0
MED_1996,Medicine_574,BATCH_186,Inhalers,2023-12-04,2024-06-23,4855.0,259.1,1020557.65,3.0,21,90,5.08,77,2023-08-23,117,16,SUP_181,Room Temp,
MED_5428,Medicine_813,BATCH_484,Tablets ,2023-07-02,2024-12-22,3851.0,189.73,1005751.29,48.0,336,1440,49.68,267,2023-07-23,175,10,SUP_454,Ref,low risk
MED_3103,Medicine_707,BATCH_983,Tablets,2023-10-14,2024-02-01,3696.0,468.41,841840.46,27.0,189,810,25.1,287,2023-05-23,289,18,SUP_920,cool,
MED_3546,Medicine_208,BATCH_682,INJ,2023-03-25,2024-10-04,611.0,238.37,127815.79,25.0,175,750,26.8,444,2023-04-15,157,20,SUP_371,,Low Risk
MED_4216,Medicine_750,BATCH_664,Lotions,2023-05-28,,-100.0,71.33,448860.42,66.0,462,1980,26.67,307,2023-11-06,303,36,SUP_694,Cool Dry,Medium Risk
MED_9168,Medicine_991,BATCH_835,Capsules,2023-06-10,2024-12-13,3717.0,15.14,901637.4,45.0,315,1350,34.18,285,2023-01-27,50,10,SUP_906,Ref,0
